City.From	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	269	559	2350.39132743841	2016-11-26 00:02:58	-75.7638422998033	45.4240655507922	Ottawa
Toronto	43.65	-79.38	43.64820243091	-79.3891621208586	974	434	3773.15993671073	2016-11-26 00:02:59	-73.5732934295046	45.5155176875399	Montreal
Vancouver	49.28	-123.13	49.2815347413873	-123.118422380254	141	551	4797.09947172087	2016-11-26 00:03:00	-79.2321472546415	43.1765647639569	Saint catharines-niagara
Calgary	51.05	-114.06	51.04509284454	-114.051519152332	429	381	3067.09704245441	2016-11-26 00:03:01	-79.5647164265687	44.1149183817176	Bradford
Edmonton	53.57	-113.54	53.5700722478617	-113.538195832557	653	390	156.267956609372	2016-11-26 00:03:02	-73.467821639929	45.5221085282167	Montreal
Toronto	43.65	-79.38	43.6483110347965	-79.371347710197	837	870	2170.62705981079	2016-11-26 00:03:03	-73.6854371761178	45.5181162811679	Montreal
Toronto	43.65	-79.38	43.6493302998217	-79.3862279751606	808	281	2300.54319740739	2016-11-26 00:03:04	-79.3783333663067	43.6446158427949	Toronto
Calgary	51.05	-114.06	51.0529177405047	-114.052683617021	998	968	979.406538826879	2016-11-26 00:03:05	-73.3672842461237	45.5217901087179	Montreal
Sydney	46.2	-59.97	46.2023361509284	-59.9628652133886	414	587	4600.55991475238	2016-11-26 00:03:06	-114.065010840887	51.0571794792774	Calgary
Toronto	43.65	-79.38	43.6498016829694	-79.3889140547741	563	430	3381.12308980199	2016-11-26 00:03:07	-97.1702527473337	49.8859635487058	Winnipeg
Abbotsford	49.06	-122.3	49.0616794018136	-122.319816182533	421	286	1761.89451947575	2016-11-26 00:03:08	-104.610858778507	50.4474336851038	Regina
Kingston	44.23	-76.5	44.2294179968092	-76.4931574465255	570	913	2627.21544546075	2016-11-26 00:03:09	-75.6818551670142	45.4242946358629	Ottawa
Kitchener	43.46	-80.5	43.4627696088512	-80.5070455720875	389	476	340.195861714892	2016-11-26 00:03:10	-75.6994775115767	45.420857098308	Ottawa
Toronto	43.65	-79.38	43.6442837649727	-79.3800706079217	856	350	4232.63568222756	2016-11-26 00:03:11	-73.5151725997448	45.5114756616448	Montreal
Sherbrooke	45.4	-71.9	45.3976385119111	-71.9270993618341	134	369	4781.95231258869	2016-11-26 00:03:12	-81.2324461808602	42.9739110677753	London
Montreal	45.52	-73.57	45.5190986979503	-73.3778634655314	274	214	1794.00922418572	2016-11-26 00:03:13	-73.3434607260151	45.5218272089045	Montreal
Montreal	45.52	-73.57	45.5169621341424	-73.759904069757	250	596	3769.56562963314	2016-11-26 00:03:14	-73.6922252869055	45.5228195277344	Montreal
Toronto	43.65	-79.38	43.6522081927468	-79.3780985001519	995	738	3429.83727511019	2016-11-26 00:03:15	-79.3755742180095	43.6546762101992	Toronto
Calgary	51.05	-114.06	51.0531236853164	-114.062929437111	777	393	3191.33442650782	2016-11-26 00:03:16	-113.546689926315	53.569534268064	Edmonton
Montreal	45.52	-73.57	45.5190666510541	-73.311078053827	252	261	4369.74336827407	2016-11-26 00:03:17	-79.3785521523385	43.6498452676314	Toronto
Ottawa	45.42	-75.71	45.4260550118603	-75.7413751157694	663	579	2533.2313537132	2016-11-26 00:03:18	-80.2632394652552	43.5643365539669	Guelph
Montreal	45.52	-73.57	45.5272694360625	-73.4327814996827	934	398	4313.20190676488	2016-11-26 00:03:19	-113.544252220939	53.572147826785	Edmonton
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	938	559	3917.28894638363	2016-11-26 00:03:20	-79.3872169741464	43.6514190096347	Toronto
Cobourg	43.96	-78.17	43.9618974204224	-78.1739173358778	721	210	1153.6270062672	2016-11-26 00:03:21	-122.773363032153	53.9142859395229	Prince george
Toronto	43.65	-79.38	43.6469409564441	-79.3764943771576	833	692	523.338509898167	2016-11-26 00:03:22	-79.37713080934	43.6468120160964	Toronto
Nanaimo	49.21	-123.97	49.2151363276653	-123.967488015361	76	239	2789.99755596742	2016-11-26 00:03:23	-79.8578963137647	43.2570809940941	Hamilton
Sault sainte marie	46.53	-84.35	46.5341062978805	-84.3578798311259	149	251	205.533172737341	2016-11-26 00:03:24	-79.3802898284348	43.6495384265988	Toronto
Vancouver	49.28	-123.13	49.2799222583253	-123.128506724747	59	503	875.400977639947	2016-11-26 00:03:25	-75.7335175243333	45.4217440754482	Ottawa
Edmonton	53.57	-113.54	53.5745098556136	-113.534331986632	138	108	4457.89196373662	2016-11-26 00:03:26	-79.8489514371608	43.2579068350536	Hamilton
Drummondville	45.89	-72.49	45.8882896636186	-72.4745410201657	838	449	4932.1709888638	2016-11-26 00:03:27	-79.3795696566953	43.645037785319	Toronto
Calgary	51.05	-114.06	51.0529177405047	-114.052683617021	97	968	2912.2965594288	2016-11-26 00:03:28	-73.5331831055518	45.5199900762455	Montreal
Toronto	43.65	-79.38	43.6534296222938	-79.3715905747492	71	526	2813.33833903773	2016-11-26 00:03:29	-81.3851263594844	48.4948273441241	Timmins
Edmonton	53.57	-113.54	53.5651014985087	-113.544332462406	766	328	4356.1793487519	2016-11-26 00:03:30	-79.3758326546714	43.648775817533	Toronto
Toronto	43.65	-79.38	43.6522081927468	-79.3780985001519	168	738	3637.77046810137	2016-11-26 00:03:31	-73.7061668753413	45.524627899535	Montreal
Toronto	43.65	-79.38	43.6446134667576	-79.3786522824396	372	424	2380.50542514538	2016-11-26 00:03:32	-124.34012447811	49.3259010372894	Parksville
New glasgow	45.59	-62.65	45.5843913197288	-62.4688364654441	878	924	1570.65816896502	2016-11-26 00:03:33	-113.810941144842	52.2733574022513	Red deer
Toronto	43.65	-79.38	43.6502600879071	-79.3708293290251	514	416	4311.77797511918	2016-11-26 00:03:34	-79.2451678544976	43.1747908752314	Saint catharines-niagara
Parksville	49.33	-124.33	49.323974228903	-124.33579245949	177	129	4285.07704653312	2016-11-26 00:03:35	-78.1643027876895	43.9555583835859	Cobourg
Parksville	49.33	-124.33	49.323974228903	-124.33579245949	695	129	632.733924523927	2016-11-26 00:03:36	-73.6682553362474	45.5148052270001	Montreal
Cobourg	43.96	-78.17	43.9618974204224	-78.1739173358778	929	210	2519.22372437548	2016-11-26 00:03:37	-71.9307578350816	45.4064938570706	Sherbrooke
Vancouver	49.28	-123.13	49.2784403674057	-123.136901462522	136	340	665.578544849996	2016-11-26 00:03:38	-79.3849728076765	43.6553490831035	Toronto
Sudbury	46.49	-81.01	46.4863261987405	-81.0047866712698	510	574	2336.38980180258	2016-11-26 00:03:39	-79.3767512805394	43.6482672267978	Toronto
Vancouver	49.28	-123.13	49.2737356796633	-123.120235505618	142	264	2425.75523293344	2016-11-26 00:03:40	-79.3851051134148	43.6507930139786	Toronto
Montreal	45.52	-73.57	45.5287057438487	-73.615446021841	217	13	3284.49226303492	2016-11-26 00:03:41	-73.782128819998	45.5179688024474	Montreal
Kanata	45.34	-75.88	45.3399513484519	-75.847898478517	933	901	3296.88756540418	2016-11-26 00:03:42	-79.378609025203	43.6538471131449	Toronto
Kingston	44.23	-76.5	44.2274385741906	-76.5052982986459	672	527	1517.83447043272	2016-11-26 00:03:43	-79.2355493033786	43.1822953995047	Saint catharines-niagara
Granby	45.41	-72.73	45.4092924127633	-72.7040820248432	735	799	281.563748617191	2016-11-26 00:03:44	-79.3739011420348	43.6564504458048	Toronto
Kingston	44.23	-76.5	44.2274385741906	-76.5052982986459	206	527	2057.4589742464	2016-11-26 00:03:45	-80.4902540536905	43.4579587724642	Kitchener
Quebec	46.82	-71.23	46.8255102234213	-71.2233486250852	730	835	3624.69748655567	2016-11-26 00:03:46	-114.050060459922	51.0533268697624	Calgary
Calgary	51.05	-114.06	51.0476341246281	-114.063497579001	847	258	4195.32056011958	2016-11-26 00:03:47	-73.6536980666467	45.5164892248024	Montreal
Toronto	43.65	-79.38	43.646778297295	-79.3804648951671	451	27	1447.47968614101	2016-11-26 00:03:48	-79.3882693354171	43.648278355752	Toronto
Toronto	43.65	-79.38	43.6563611013162	-79.3824437919723	617	80	1904.81190974824	2016-11-26 00:03:49	-97.1707612444203	49.885925419745	Winnipeg
Calgary	51.05	-114.06	51.0476341246281	-114.063497579001	860	258	2656.05554061476	2016-11-26 00:03:50	-79.9278711739668	43.6595431977823	Georgetown
Chilliwack	49.17	-121.96	49.1754890452417	-121.963133815072	841	584	4882.95523623237	2016-11-26 00:03:51	-79.8448329088315	43.2631689599443	Hamilton
Edmonton	53.57	-113.54	53.5708000606369	-113.533067587617	126	857	1021.21316147968	2016-11-26 00:03:52	-76.5044304932352	44.2290956301416	Kingston
Vancouver	49.28	-123.13	49.2733116648272	-123.140710746047	445	118	4833.72046254808	2016-11-26 00:03:53	-63.6071774226179	44.6723802472726	Halifax
Toronto	43.65	-79.38	43.6461212571746	-79.3756485492722	695	409	3761.62784484914	2016-11-26 00:03:54	-73.6682553362474	45.5148052270001	Montreal
Ottawa	45.42	-75.71	45.4264803752623	-75.7191900763829	126	785	851.157553179655	2016-11-26 00:03:55	-76.5044304932352	44.2290956301416	Kingston
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	511	287	4642.96688189497	2016-11-26 00:03:56	-114.063625008434	51.0544813617224	Calgary
Prince george	53.91	-122.77	53.9167632914642	-122.775732435852	868	775	1479.58780194167	2016-11-26 00:03:57	-71.2253674283159	46.8130724734698	Quebec
Barrie	44.38	-79.68	44.3759184400406	-79.6841697714022	44	552	236.688661563676	2016-11-26 00:03:58	-74.7573364222621	45.0285152014573	Cornwall
Thunder bay	48.42	-89.28	48.4159056131135	-89.3085214364449	7	921	2752.84696412273	2016-11-26 00:03:59	-66.0275137403437	45.2885365820906	Saint john
Toronto	43.65	-79.38	43.6442837649727	-79.3800706079217	779	350	2691.84732348658	2016-11-26 00:04:00	-59.9636419438006	46.1987747351458	Glace bay
Vancouver	49.28	-123.13	49.278922010308	-123.142264983672	271	268	758.575722400565	2016-11-26 00:04:01	-73.4749500566806	45.5260330506285	Montreal
Hamilton	43.26	-79.85	43.2680603565141	-79.8515034440169	34	155	4358.44089938328	2016-11-26 00:04:02	-52.6845705125	47.5813560181557	Saint john's
Sarnia	42.99	-82.4	42.992708980685	-82.3899719788558	844	405	4696.92491815658	2016-11-26 00:04:03	-123.970441594279	49.2066523353	Nanaimo
Vancouver	49.28	-123.13	49.2766109246427	-123.119621809627	332	703	3494.34039337793	2016-11-26 00:04:04	-123.144774760313	49.2801062708824	Vancouver
Hamilton	43.26	-79.85	43.2576881399923	-79.8436232848891	670	39	472.013566375244	2016-11-26 00:04:05	-80.2636343362468	43.5584960718325	Guelph
Vancouver	49.28	-123.13	49.2788334120818	-123.142217824147	215	749	925.17300156178	2016-11-26 00:04:06	-114.020376603836	51.2947187859464	Airdrie
Toronto	43.65	-79.38	43.646778297295	-79.3804648951671	513	27	178.860789560713	2016-11-26 00:04:07	-123.138946126352	49.2863941563367	Vancouver
Grande prairie	55.18	-118.8	55.1825079897508	-118.793282730217	862	174	1904.68421836849	2016-11-26 00:04:08	-73.6781096767783	45.5166079750788	Montreal
Vancouver	49.28	-123.13	49.281276617126	-123.120841860021	642	419	4676.02959315991	2016-11-26 00:04:09	-79.3782893233619	43.6465916804972	Toronto
Quebec	46.82	-71.23	46.8197781881048	-71.2235290154029	711	967	2831.56750919297	2016-11-26 00:04:10	-81.2311508012431	42.9625736090207	London
Winnipeg	49.88	-97.17	49.8785915315496	-97.162246466879	379	889	2288.95723484457	2016-11-26 00:04:11	-123.133898667077	49.2769154539893	Vancouver
Hamilton	43.26	-79.85	43.2680603565141	-79.8515034440169	708	155	4958.70330844773	2016-11-26 00:04:12	-79.3790754483142	43.6517923553093	Toronto
Toronto	43.65	-79.38	43.6464266592733	-79.3744212647265	843	542	4959.42354181316	2016-11-26 00:04:13	-73.3474158684552	45.5164202823915	Montreal
Toronto	43.65	-79.38	43.6557192730345	-79.3747343264436	137	622	1725.76370454626	2016-11-26 00:04:14	-79.381058705141	43.6413325673996	Toronto
Saint thomas	42.78	-81.19	42.778391356938	-81.1810578305687	453	167	1077.70045493962	2016-11-26 00:04:15	-123.135435085414	49.2772201696009	Vancouver
Guelph	43.56	-80.26	43.558106965378	-80.2690583975665	603	176	2761.20806529652	2016-11-26 00:04:16	-97.1611614229033	49.8830857752526	Winnipeg
Toronto	43.65	-79.38	43.6451070806169	-79.3799270584484	708	179	1573.80407408345	2016-11-26 00:04:17	-79.3790754483142	43.6517923553093	Toronto
New glasgow	45.59	-62.65	45.5843913197288	-62.4688364654441	426	924	3016.24678276712	2016-11-26 00:04:18	-74.7286942565103	45.0281490210228	Cornwall
Toronto	43.65	-79.38	43.6451070806169	-79.3799270584484	802	179	4912.95586685883	2016-11-26 00:04:19	-123.120681741583	49.2729576731837	Vancouver
Winnipeg	49.88	-97.17	49.8873442671928	-97.1675348886541	641	865	2946.91693057539	2016-11-26 00:04:20	-114.067430822903	51.0491936218598	Calgary
Toronto	43.65	-79.38	43.6486419528782	-79.3861582252252	857	37	954.31183235487	2016-11-26 00:04:21	-113.533067587617	53.5708000606369	Edmonton
Ottawa	45.42	-75.71	45.4217338137761	-75.6605322767005	567	796	1661.92849791842	2016-11-26 00:04:22	-73.623079115295	45.5257197410699	Montreal
Montreal	45.52	-73.57	45.5266122081409	-73.4668859916091	247	241	2925.79637482995	2016-11-26 00:04:23	-79.3853040377679	43.649924689252	Toronto
Vancouver	49.28	-123.13	49.2805420541411	-123.116770395945	395	550	4293.91326258192	2016-11-26 00:04:24	-75.7193741405589	45.4130336626753	Ottawa
Vancouver	49.28	-123.13	49.278959598181	-123.129897059004	829	373	4202.19508487498	2016-11-26 00:04:25	-73.4223730018354	45.5258411828328	Montreal
Regina	50.45	-104.61	50.456650523447	-104.612375414613	111	646	2909.31823066203	2016-11-26 00:04:26	-73.9849901635439	45.7737884397937	Saint-jerome
Parksville	49.33	-124.33	49.323974228903	-124.33579245949	811	129	3293.80003039259	2016-11-26 00:04:27	-79.3806639253313	43.6584826363359	Toronto
Montreal	45.52	-73.57	45.5255876848955	-73.7721627850821	234	198	2391.98314726818	2016-11-26 00:04:28	-66.0759645366849	45.2964117273835	Saint john
Thunder bay	48.42	-89.28	48.424376478027	-89.297346804819	914	993	3561.51883471757	2016-11-26 00:04:29	-97.1724106364464	49.8839431297909	Winnipeg
Vancouver	49.28	-123.13	49.281276617126	-123.120841860021	937	419	4634.65235602343	2016-11-26 00:04:30	-66.0479536836728	45.2956181400611	Saint john
Regina	50.45	-104.61	50.452660921872	-104.606918210487	376	845	4586.95398760028	2016-11-26 00:04:31	-71.227834900763	46.8143536878773	Quebec
Saint catharines-niagara	43.18	-79.24	43.1820311237921	-79.2501396427367	567	199	437.821831612382	2016-11-26 00:04:32	-73.623079115295	45.5257197410699	Montreal
Montreal	45.52	-73.57	45.5220556420385	-73.4762213777872	312	187	3603.8558916538	2016-11-26 00:04:33	-78.8598486124697	43.8917297636438	Oshawa
Wood buffalo	56.74	-111.43	56.7360292174735	-111.436848180773	994	931	614.036122371908	2016-11-26 00:04:34	-123.135122634146	49.283454236982	Vancouver
Vancouver	49.28	-123.13	49.2815347413873	-123.118422380254	607	551	2395.08543097181	2016-11-26 00:04:35	-79.3737825085773	43.6476445271116	Toronto
Hamilton	43.26	-79.85	43.2576881399923	-79.8436232848891	968	39	430.130990897305	2016-11-26 00:04:36	-114.052683617021	51.0529177405047	Calgary
Montreal	45.52	-73.57	45.5214785598528	-73.5705934895573	880	230	789.148080651648	2016-11-26 00:04:37	-73.5695372506876	45.5186497718117	Montreal
Montreal	45.52	-73.57	45.5221640563726	-73.7688026276724	923	736	4349.24221495166	2016-11-26 00:04:38	-128.59552689457	54.5216254778492	Terrace
Shawinigan	46.56	-72.75	46.5638021010215	-72.7408441721563	243	300	2668.82087069098	2016-11-26 00:04:39	-71.9026127057667	45.3990812812625	Sherbrooke
Saskatoon	52.15	-106.66	52.1498944898472	-106.675361660746	358	813	4704.03218227439	2016-11-26 00:04:40	-84.3557964447351	46.5224459854696	Sault sainte marie
Sherbrooke	45.4	-71.9	45.3976385119111	-71.9270993618341	450	369	3509.94987796294	2016-11-26 00:04:41	-71.2258963980165	46.8149352854621	Quebec
Hamilton	43.26	-79.85	43.2611368658619	-79.8540127235043	656	962	2364.51096477685	2016-11-26 00:04:42	-123.125354537208	49.2728218189723	Vancouver
Hamilton	43.26	-79.85	43.2680603565141	-79.8515034440169	356	155	2746.8294078717	2016-11-26 00:04:43	-52.6827403532299	47.578684983105	Saint john's
Toronto	43.65	-79.38	43.6567284794351	-79.3805198922016	810	624	4617.81548222061	2016-11-26 00:04:44	-79.3841635224349	43.6535594758341	Toronto
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	404	287	398.426482384093	2016-11-26 00:04:45	-113.532315109155	53.5713941699769	Edmonton
Ottawa	45.42	-75.71	45.4179191531529	-75.7225022777567	360	180	928.674586769193	2016-11-26 00:04:46	-66.388357727504	50.2211549367439	Sept-iles
Montreal	45.52	-73.57	45.5196631527581	-73.7175363597291	584	260	2953.22028436931	2016-11-26 00:04:47	-121.963133815072	49.1754890452417	Chilliwack
Ottawa	45.42	-75.71	45.4230459199794	-75.7515382447706	918	28	4489.16026271181	2016-11-26 00:04:48	-73.503152185704	45.5165944553775	Montreal
Saint catharines-niagara	43.18	-79.24	43.1739417807163	-79.2360003551472	337	911	2176.2317310553	2016-11-26 00:04:49	-79.3861066642116	43.6494963446367	Toronto
Vancouver	49.28	-123.13	49.2805335182945	-123.137533258335	855	458	3145.15385604464	2016-11-26 00:04:50	-73.3389985611832	45.5158129933443	Montreal
Calgary	51.05	-114.06	51.0517581726936	-114.052531209349	355	824	1979.25330800936	2016-11-26 00:04:51	-75.6823208103004	45.4254395081424	Ottawa
Rouyn-noranda	48.24	-79.03	48.2409157775292	-79.0480510410783	942	276	3097.20424237894	2016-11-26 00:04:52	-75.7666597796451	45.4235301653238	Ottawa
Quebec	46.82	-71.23	46.8206212746598	-71.2270402749739	957	468	3183.12521369662	2016-11-26 00:04:53	-79.3732245501105	43.6545352150529	Toronto
Granby	45.41	-72.73	45.4106932197905	-72.7536738880192	316	490	1864.28208564175	2016-11-26 00:04:54	-78.6783409427621	43.9043335088588	Bowmanville-newcastle
Winnipeg	49.88	-97.17	49.8712696498183	-97.1705006013359	274	397	3573.86017533718	2016-11-26 00:04:55	-73.3434607260151	45.5218272089045	Montreal
Penticton	49.5	-119.59	49.5024947588878	-119.59158567688	67	677	2089.69272765098	2016-11-26 00:04:56	-81.1924751828075	42.7767943205571	Saint thomas
Saint catharines-niagara	43.18	-79.24	43.1745942304174	-79.2434540392036	657	787	2498.90410662629	2016-11-26 00:04:57	-79.3877927634925	43.645891217873	Toronto
Ottawa	45.42	-75.71	45.4230459199794	-75.7515382447706	655	28	2842.0204467373	2016-11-26 00:04:58	-73.6782342587282	45.5206995002018	Montreal
Toronto	43.65	-79.38	43.6463586544416	-79.3832179296699	512	363	3281.02768497774	2016-11-26 00:04:59	-73.7971065347519	45.5219441195101	Montreal
Edmonton	53.57	-113.54	53.5651014985087	-113.544332462406	474	328	473.577892384492	2016-11-26 00:05:00	-105.533818819034	50.3856081710077	Moose jaw
Parksville	49.33	-124.33	49.3259010372894	-124.34012447811	497	372	3340.74048523325	2016-11-26 00:05:01	-66.3772127118249	50.2250237797258	Sept-iles
Ottawa	45.42	-75.71	45.4207898545858	-75.6651132433662	257	440	2313.21258319076	2016-11-26 00:05:02	-72.9822135006399	45.6215960001431	Saint-hyacinthe
Toronto	43.65	-79.38	43.646778297295	-79.3804648951671	449	27	4989.52489850344	2016-11-26 00:05:03	-72.4745410201657	45.8882896636186	Drummondville
Chicoutimi-jonquiere	48.43	-71.08	48.4294398995211	-71.0630385634122	515	371	4764.94810446166	2016-11-26 00:05:04	-123.129982955135	49.2830497583613	Vancouver
Kingston	44.23	-76.5	44.2294179968092	-76.4931574465255	775	913	1963.98212478962	2016-11-26 00:05:05	-122.775732435852	53.9167632914642	Prince george
Calgary	51.05	-114.06	51.0571794792774	-114.065010840887	855	414	4131.83843697188	2016-11-26 00:05:06	-73.3389985611832	45.5158129933443	Montreal
Winnipeg	49.88	-97.17	49.8821018330646	-97.1704960128282	201	770	3680.71128557203	2016-11-26 00:05:07	-73.6257577033832	45.5119748380509	Montreal
Barrie	44.38	-79.68	44.3759184400406	-79.6841697714022	440	552	4725.25055168662	2016-11-26 00:05:08	-75.6651132433662	45.4207898545858	Ottawa
